Unnamed: 0,id,league_id,home_team,away_team,home_team_name,away_team_name,home_goals,away_goals,home_team_players_name,home_team_players_id,away_team_players_name,away_team_players_id
315,18847997,564,83,676,FC Barcelona,Sevilla,0,1,"['Marc-André ter Stegen', 'João Cancelo', 'Alejandro Balde', 'Gavi', 'Robert Lewandowski', 'Raphinha', 'João Félix', 'Andreas Christensen', 'Ilkay Gündogan', 'Jules Koundé', 'Lamine Yamal']","[31284, 160956, 37316480, 37459030, 31000, 160258, 163152, 4460, 4842, 337394, 37656179]","['Adrià Pedrosa', 'Sergio Ramos', 'Lucas Ocampos', 'Joan Jordán', 'Ivan Rakitić', 'Dodi Lukebakio', 'Ørjan Nyland', 'Erik Lamela', 'Djibril Sow', 'Loïc Badé', 'Juanlu Sánchez']","[532358, 184941, 96100, 186391, 29992, 62871, 32471, 941, 32769, 10279739, 37296353]"
316,18847996,564,7980,6827,Atlético Madrid,Cádiz,3,2,"['César Azpilicueta', 'Koke', 'Antoine Griezmann', 'Saúl Ñíguez', 'Ángel Correa', 'Jan Oblak', 'Marcos Llorente', 'Nahuel Molina', 'Axel Witsel', 'Mario Hermoso', 'Rodrigo Riquelme']","[1330, 185571, 185658, 186412, 186675, 159276, 186795, 455900, 60270, 189124, 4536517]","['Jeremías Ledesma', 'Joseba Zaldúa', 'Fali', 'Rubén Alcaraz', 'Rubén Sobrino', 'Rominigue Kouamé', 'Javier Hernández', 'Chris Ramos', 'Roger Martí', 'Jorge Meré', 'Lucas Pires']","[217194, 186400, 189156, 189061, 186945, 433156, 540248, 4925812, 185975, 186725, 37584176]"
317,18847995,564,618,103,Almería,Granada,3,2,"['Kaiky', 'Edgar González', 'Dion Lopy', 'Largie Ramazani', 'Arnau Puigmal', 'Luis Javier Suárez', 'Gonzalo Melero', 'Léo Baptistão', 'Sergio Akieme', 'Chumi', 'Luís Maximiano']","[37561784, 383556, 30446984, 13981024, 7698433, 240244, 189174, 186390, 187102, 540184, 163199]","['Lucas Boyé', 'José Callejón', 'Antonio Puertas', 'Ricard Sánchez', 'André Ferreira', 'Ignasi Miquel', 'Carlos Neva', 'Sergio Ruiz Alonso', 'Gerard Gumbau', 'Bryan Zaragoza', 'Raúl Torrente']","[129862, 129500, 187128, 22158924, 162208, 1474, 526803, 381785, 186710, 37544065, 37546618]"
318,18847994,564,36,2975,Celta de Vigo,Deportivo Alavés,0,2,"['Carl Starfelt', 'Óscar Mingueza', 'Unai Núñez', 'Fran Beltrán', 'Iago Aspas', 'Iván Villar', 'Luca De La Torre', 'Joseph Aidoo', 'Jonathan Bamba', 'Jørgen Strand Larsen', 'Mihailo Ristić']","[190919, 537595, 447240, 189286, 800, 186961, 8333, 191303, 63179, 458682, 177766]","['Antonio Sivera', 'Andoni Gorosabel', 'Aleksandar Sedlar', 'Ander Guevara', 'Álex Sola', 'Ianis Hagi', 'Rafa Marín', 'Jon Guridi', 'Abderrahman Rebbach', 'Javi López', 'Samuel Omorodion']","[187158, 447226, 155976, 447166, 530758, 129857, 32819198, 188031, 26523850, 24468965, 37622274]"
319,18847993,564,2921,3468,Las Palmas,Real Madrid,0,2,"['Javier Muñoz', 'Eric Curbelo', 'Cristian Herrera', 'Álvaro Valles', 'Sory Kaba', 'Munir El Haddadi', 'Daley Sinkgraven', 'Jonathan Viera', 'Omenuke Mfulu', 'Saúl Coco', 'Julian Araujo']","[187163, 187237, 186565, 450028, 190438, 186463, 25102, 63168, 96225, 17536862, 23260605]","['David Alaba', 'Nacho Fernández', 'Rodrygo', 'Eduardo Camavinga', 'Joselu', 'Federico Valverde', 'Aurélien Tchouaméni', 'Brahim Díaz', 'Antonio Rüdiger', 'Ferland Mendy', 'Kepa Arrizabalaga']","[31288, 186353, 7346228, 23688922, 1468, 260862, 5270371, 340342, 31837, 98903, 186606]"
320,18847992,564,594,214,Real Sociedad,Valencia,1,0,"['Álex Remiro', 'Aritz Elustondo', 'Mikel Merino', 'Carlos Fernández', 'Mikel Oyarzabal', 'Mohamed-Ali Cho', 'Kieran Tierney', 'Hamari Traore', 'Jon Pacheco', 'Beñat Turrientes', 'Urko González']","[187110, 186753, 32710, 186977, 186932, 37530812, 172960, 62181, 16837815, 32819168, 30446852]","['Mouctar Diakhaby', 'Javier Guerra', 'Hugo Duro', 'Thierry Correia', 'José Luis Gayà', 'Cenk Özkaçar', 'Diego Lopez Noguerol', 'Pepelu', 'Selim Amallah', 'Fran Pérez', 'Giorgi Mamardashvili']","[96887, 37571011, 6970659, 540261, 186337, 23223420, 37316483, 187167, 62786, 23278664, 14685650]"
321,18847991,564,3477,231,Villarreal,Girona,0,2,"['Raúl Albiol', 'Étienne Capoue', 'Juan Foyth', 'Dani Parejo', 'Alexander Sørloth', 'Filip Jörgensen', 'José Luis Morales', 'Álex Baena', 'Yéremy Pino', 'Aïssa Mandi', 'Alfonso Pedraza']","[129502, 1276, 335705, 1988, 25514, 23715941, 186536, 7698436, 24468970, 95635, 8062]","['Miguel Gutiérrez', 'Arnau Martínez', 'David López', 'Viktor Tsygankov', 'Artem Dovbyk', 'Paulo Gazzaniga', 'Aleix García', 'Sávio', 'Yangel Herrera', 'Iván Martín', 'Eric García']","[7698423, 37541244, 129727, 205635, 205978, 1411, 4574, 37527169, 411876, 21427729, 4545389]"
322,18847990,564,103,485,Granada,Real Betis,1,1,"['Lucas Boyé', 'Antonio Puertas', 'Myrto Uzuni', 'Ricard Sánchez', 'André Ferreira', 'Ignasi Miquel', 'Carlos Neva', 'Óscar Melendo', 'Gerard Gumbau', 'Gonzalo Villar', 'Raúl Torrente']","[129862, 187128, 50835, 22158924, 162208, 1474, 526803, 187136, 186710, 448372, 37546618]","['Claudio Bravo', 'Guido Rodríguez', 'Germán Pezzella', 'Abde Ezzalzouli', 'Ayoze Pérez', 'Andrés Guardado', 'Abner Vinícius', 'Isco', 'Aitor Ruibal', 'Chadi Riad', 'Assane Diao']","[4792, 254081, 186733, 37297124, 1396, 25451, 29313248, 185972, 448107, 37537937, 37674290]"
323,18847989,564,83,645,FC Barcelona,Mallorca,2,2,"['Marc-André ter Stegen', 'João Cancelo', 'Alejandro Balde', 'Ronald Araújo', 'Iñigo Martínez\xa0', 'Gavi', 'Ferran Torres', 'Raphinha', 'João Félix', 'Oriol Romeu', 'Ilkay Gündogan']","[31284, 160956, 37316480, 469717, 185923, 37459030, 448389, 160258, 163152, 1505, 4842]","['Predrag Rajković', 'Matija Nastasić', 'José Copete', 'Vedat Muriqi', 'Abdón Prats', 'Samuel Costa', 'Dani Rodríguez', 'Pablo Maffeo', 'Antonio Sánchez', 'Giovanni González', 'Martin Valjent']","[125413, 4091, 2823394, 49353, 186177, 36481676, 380232, 2060, 20708455, 260932, 132406]"
324,18847988,564,7980,459,Atlético Madrid,Osasuna,2,0,"['José María Giménez', 'Koke', 'Antoine Griezmann', 'Saúl Ñíguez', 'Samuel Lino', 'Jan Oblak', 'Marcos Llorente', 'Nahuel Molina', 'Álvaro Morata', 'Axel Witsel', 'Mario Hermoso']","[186514, 185571, 185658, 186412, 463850, 159276, 186795, 455900, 129660, 60270, 189124]","['Juan Cruz', 'David García', 'Lucas Torró', 'Chimy Ávila', 'Aimar Oroz', 'Jesús Areso', 'Aitor Fernández', 'Ante Budimir', 'Pablo Ibáñez Lumbreras', 'Johan Mojica', 'Alejandro Catena']","[364986, 186877, 188626, 213486, 36085251, 2510665, 186123, 34700, 37249198, 186437, 447278]"
325,18847987,564,618,676,Almería,Sevilla,0,5,"['Edgar González', 'Iddrisu Baba', 'Dion Lopy', 'Luis Javier Suárez', 'Gonzalo Melero', 'Alejandro Pozo', 'Sergio Arribas', 'Álex Centelles', 'César Montes', 'Ibrahima Kone', 'Luís Maximiano']","[383556, 448379, 30446984, 240244, 189174, 189349, 37316507, 3510186, 253701, 12066684, 163199]","['Adrià Pedrosa', 'Nemanja Gudelj', 'Suso', 'Dodi Lukebakio', 'Ørjan Nyland', 'Youssef En-Nesyri', 'Jesús Navas', 'Erik Lamela', 'Djibril Sow', 'Fernando', 'Loïc Badé']","[532358, 24071, 4165, 62871, 32471, 186982, 1435, 941, 32769, 1399, 10279739]"
326,18847986,564,377,6827,Rayo Vallecano,Cádiz,0,0,"['Stole Dimitrievski', 'Óscar Trejo', 'Alfonso Espino', 'Abdul Mumin', 'Álvaro García', 'Jorge de Frutos', 'Iván Balliu', 'Pathé Ciss', 'Óscar Valentín', 'Florian Lejeune', 'Sergio Camello']","[142175, 96158, 260833, 84558, 186358, 447094, 96719, 2511096, 2510817, 96002, 7698443]","['Jeremías Ledesma', 'Fali', 'Rubén Alcaraz', 'Iván Alejo', 'Javier Hernández', 'Gonzalo Escalante', 'Darwin Machís', 'Iza Carcelén', 'Roger Martí', 'Luis Hernández', 'Maximiliano Gómez']","[217194, 189156, 189061, 189290, 540248, 132367, 159671, 189238, 185975, 1582, 260924]"
327,18847985,564,106,13258,Getafe,Athletic Club,2,2,"['Fabrizio Angileri', 'Gastón Álvarez', 'Domingos Duarte', 'Mauro Arambarri', 'Carles Aleñá', 'Mason Greenwood\xa0', 'David Soria', 'Diego Rico', 'Borja Mayoral', 'Nemanja Maksimović', 'Juan Iglesias']","[333414, 33561910, 160247, 96874, 187098, 20333643, 186587, 186954, 32744, 135843, 445827]","['Unai Simón', 'Daniel Vivian', 'Aitor Paredes', 'Mikel Vesga', 'Álex Berenguer', 'Oihan Sancet', 'Iñaki Williams', 'Gorka Guruzeta', 'Yuri Berchiche', 'Óscar de Marcos', 'Marcelo Gaete']","[187215, 3510288, 24081488, 186924, 187032, 22158925, 186801, 190168, 8204, 185272, 824]"
328,18847984,564,2921,103,Las Palmas,Granada,1,0,"['Sergi Cardona', 'Alex Suárez', 'Máximo Perrone', 'Enzo Loiodice', 'Álvaro Valles', 'Mika Mármol', 'Munir El Haddadi', 'Kirian Rodríguez', 'Jonathan Viera', 'Pejiño', 'Julian Araujo']","[26328601, 2846756, 37545384, 11323002, 450028, 32041240, 186463, 12066426, 63168, 11705315, 23260605]","['Lucas Boyé', 'Antonio Puertas', 'Myrto Uzuni', 'Ricard Sánchez', 'André Ferreira', 'Ignasi Miquel', 'Carlos Neva', 'Sergio Ruiz Alonso', 'Óscar Melendo', 'Gerard Gumbau', 'Raúl Torrente']","[129862, 187128, 50835, 22158924, 162208, 1474, 526803, 381785, 187136, 186710, 37546618]"
329,18847983,564,594,106,Real Sociedad,Getafe,3,2,"['Álex Remiro', 'Aihen Muñoz', 'Igor Zubeldia', 'Ander Barrenetxea', 'Takefusa Kubo', 'Hamari Traore', 'Umar Sadiq', 'Beñat Turrientes', 'Brais Méndez', 'Robin Le Normand', 'Urko González']","[187110, 4243068, 187170, 27440827, 525790, 62181, 130120, 32819168, 436921, 100580, 30446852]","['Djené', 'Jaime Mata', 'Carles Aleñá', 'David Soria', 'Omar Alderete', 'Diego Rico', 'José Ángel Carmona', 'Borja Mayoral', 'Nemanja Maksimović', 'Damián Suárez', 'Stefan Mitrović']","[63020, 188713, 187098, 186587, 258137, 186954, 37402078, 32744, 135843, 185998, 32141]"
330,18847982,564,2975,13258,Deportivo Alavés,Athletic Club,0,2,"['Antonio Sivera', 'Andoni Gorosabel', 'Rubén Duarte', 'Aleksandar Sedlar', 'Abdelkabir Abqar', 'Ander Guevara', 'Álex Sola', 'Ianis Hagi', 'Luis Rioja', 'Kike García', 'Carlos Benavídez']","[187158, 447226, 186663, 155976, 21781710, 447166, 530758, 129857, 445425, 2775, 261130]","['Unai Simón', 'Daniel Vivian', 'Aitor Paredes', 'Mikel Vesga', 'Álex Berenguer', 'Oihan Sancet', 'Iñaki Williams', 'Gorka Guruzeta', 'Iñigo Ruiz de Galarreta', 'Yuri Berchiche', 'Óscar de Marcos']","[187215, 3510288, 24081488, 186924, 187032, 22158925, 186801, 190168, 186063, 8204, 185272]"
331,18847981,564,377,3477,Rayo Vallecano,Villarreal,1,1,"['Stole Dimitrievski', 'Aridane Hernández', 'Isi Palazón', 'Alfonso Espino', 'Kike Pérez', 'Unai López', 'Álvaro García', 'Iván Balliu', 'Raúl de Tomás', 'Óscar Valentín', 'Florian Lejeune']","[142175, 189260, 383223, 260833, 524549, 186322, 186358, 96719, 186560, 2510817, 96002]","['Raúl Albiol', 'Santi Comesaña', 'Gerard Moreno', 'Juan Foyth', 'Dani Parejo', 'Alexander Sørloth', 'Filip Jörgensen', 'Álex Baena', 'Alberto Moreno', 'Yéremy Pino', 'Aïssa Mandi']","[129502, 189585, 186552, 335705, 1988, 25514, 23715941, 7698436, 1471, 24468970, 95635]"
332,18847980,564,459,676,Osasuna,Sevilla,0,0,"['Sergio Herrera', 'Juan Cruz', 'David García', 'Lucas Torró', 'Chimy Ávila', 'Aimar Oroz', 'Rubén Peña', 'Ante Budimir', 'Johan Mojica', 'Alejandro Catena', 'Iker Munoz']","[189296, 364986, 186877, 188626, 213486, 36085251, 186427, 34700, 186437, 447278, 37371160]","['Lucas Ocampos', 'Nemanja Gudelj', 'Joan Jordán', 'Rafa Mir', 'Ivan Rakitić', 'Dodi Lukebakio', 'Ørjan Nyland', 'Óliver Torres', 'Loïc Badé', 'Juanlu Sánchez', 'Kike Salas']","[96100, 24071, 186391, 186965, 29992, 62871, 32471, 159702, 10279739, 37296353, 37553227]"
333,18847979,564,645,231,Mallorca,Girona,2,4,"['Predrag Rajković', 'Matija Nastasić', 'Siebe Van Der Heyden', 'Vedat Muriqi', 'Manu Morlanes', 'Sergi Darder', 'Jaume Costa', 'Samuel Costa', 'Dani Rodríguez', 'Pablo Maffeo', 'Martin Valjent']","[125413, 4091, 496663, 49353, 448342, 96740, 186179, 36481676, 380232, 2060, 132406]","['David López', 'Viktor Tsygankov', 'Artem Dovbyk', 'Paulo Gazzaniga', 'Aleix García', 'Sávio', 'Daley Blind', 'Yan Couto', 'Yangel Herrera', 'Iván Martín', 'Eric García']","[129727, 205635, 205978, 1411, 4574, 37527169, 970, 37341806, 411876, 21427729, 4545389]"
334,18847978,564,485,6827,Real Betis,Cádiz,1,1,"['Claudio Bravo', 'Héctor Bellerín', 'Juan Miranda', 'Guido Rodríguez', 'Germán Pezzella', 'Ayoze Pérez', 'Willian José', 'Alejandro Santillán', 'Rodri Sánchez', 'Marc Roca', 'Isco']","[4792, 1899, 3510260, 254081, 186733, 1396, 186680, 32399, 35281052, 186922, 185972]","['Jeremías Ledesma', 'Fali', 'Rubén Alcaraz', 'Iván Alejo', 'Javier Hernández', 'Chris Ramos', 'Gonzalo Escalante', 'Iza Carcelén', 'Jorge Meré', 'Maximiliano Gómez', 'Robert Navarro']","[217194, 189156, 189061, 189290, 540248, 4925812, 132367, 189238, 186725, 260924, 21427714]"
335,18847977,564,36,83,Celta de Vigo,FC Barcelona,2,3,"['Carl Starfelt', 'Óscar Mingueza', 'Unai Núñez', 'Fran Beltrán', 'Iago Aspas', 'Iván Villar', 'Luca De La Torre', 'Jonathan Bamba', 'Jørgen Strand Larsen', 'Mihailo Ristić', 'Carlos Domínguez']","[190919, 537595, 447240, 189286, 800, 186961, 8333, 63179, 458682, 177766, 37543405]","['Marc-André ter Stegen', 'João Cancelo', 'Alejandro Balde', 'Gavi', 'Ferran Torres', 'Robert Lewandowski', 'João Félix', 'Andreas Christensen', 'Marcos Alonso', 'Oriol Romeu', 'Frenkie de Jong', 'Ilkay Gündogan', 'Jules Koundé', 'Lamine Yamal']","[31284, 160956, 37316480, 37459030, 448389, 31000, 163152, 4460, 1128, 1505, 26536, 4842, 337394, 37656179]"
336,18847976,564,7980,3468,Atlético Madrid,Real Madrid,3,1,"['José María Giménez', 'Koke', 'Antoine Griezmann', 'Saúl Ñíguez', 'Samuel Lino', 'Jan Oblak', 'Marcos Llorente', 'Stefan Savić', 'Nahuel Molina', 'Álvaro Morata', 'Mario Hermoso']","[186514, 185571, 185658, 186412, 463850, 159276, 186795, 1367, 455900, 129660, 189124]","['David Alaba', 'Jude Bellingham', 'Toni Kroos', 'Luka Modric', 'Rodrygo', 'Eduardo Camavinga', 'Federico Valverde', 'Lucas Vázquez', 'Fran García', 'Antonio Rüdiger', 'Kepa Arrizabalaga']","[31288, 37255840, 30289, 268, 7346228, 23688922, 260862, 186543, 537666, 31837, 186606]"
337,18847975,564,618,214,Almería,Valencia,2,2,"['Edgar González', 'Iddrisu Baba', 'Lucas Robertone', 'Dion Lopy', 'Largie Ramazani', 'Luis Javier Suárez', 'Adrián Embarba', 'Gonzalo Melero', 'Sergio Akieme', 'Sergio Arribas', 'Chumi', 'César Montes', 'Luís Maximiano']","[383556, 448379, 333499, 30446984, 13981024, 240244, 186513, 189174, 187102, 37316507, 540184, 253701, 163199]","['Cristhian Mosquera', 'Mouctar Diakhaby', 'Javier Guerra', 'Hugo Duro', 'André Almeida', 'Thierry Correia', 'José Luis Gayà', 'Diego Lopez Noguerol', 'Pepelu', 'Fran Pérez', 'Giorgi Mamardashvili']","[37592228, 96887, 37571011, 6970659, 162932, 540261, 186337, 37316483, 187167, 23278664, 14685650]"
338,18847974,564,377,2975,Rayo Vallecano,Deportivo Alavés,1,0,"['Stole Dimitrievski', 'Aridane Hernández', 'Isi Palazón', 'Alfonso Espino', 'Kike Pérez', 'Unai López', 'Álvaro García', 'Iván Balliu', 'Óscar Valentín', 'Florian Lejeune', 'Sergio Camello']","[142175, 189260, 383223, 260833, 524549, 186322, 186358, 96719, 2510817, 96002, 7698443]","['Antonio Sivera', 'Andoni Gorosabel', 'Rubén Duarte', 'Abdelkabir Abqar', 'Ander Guevara', 'Álex Sola', 'Antonio Blanco', 'Luis Rioja', 'Kike García', 'Rafa Marín', 'Jon Guridi']","[187158, 447226, 186663, 21781710, 447166, 530758, 4545461, 445425, 2775, 32819198, 188031]"
339,18847973,564,676,2921,Sevilla,Las Palmas,1,0,"['Marko Dmitrović', 'Adrià Pedrosa', 'Sergio Ramos', 'Lucas Ocampos', 'Nemanja Gudelj', 'Suso', 'Rafa Mir', 'Ivan Rakitić', 'Youssef En-Nesyri', 'Jesús Navas', 'Erik Lamela', 'Djibril Sow', 'Óliver Torres', 'Loïc Badé', 'Boubakary Soumaré']","[6403, 532358, 184941, 96100, 24071, 4165, 186965, 29992, 186982, 1435, 941, 32769, 159702, 10279739, 432912]","['Sergi Cardona', 'Alex Suárez', 'Sandro Ramírez', 'Enzo Loiodice', 'Álvaro Valles', 'Mika Mármol', 'Sory Kaba', 'Munir El Haddadi', 'Kirian Rodríguez', 'Jonathan Viera', 'Julian Araujo']","[26328601, 2846756, 186474, 11323002, 450028, 32041240, 190438, 186463, 12066426, 63168, 23260605]"
340,18847972,564,103,231,Granada,Girona,2,4,"['Raúl Fernández', 'Lucas Boyé', 'José Callejón', 'Myrto Uzuni', 'Ricard Sánchez', 'Ignasi Miquel', 'Carlos Neva', 'Víctor Díaz', 'Óscar Melendo', 'Gerard Gumbau', 'Bryan Zaragoza']","[185595, 129862, 129500, 50835, 22158924, 1474, 526803, 186946, 187136, 186710, 37544065]","['Miguel Gutiérrez', 'David López', 'Viktor Tsygankov', 'Artem Dovbyk', 'Paulo Gazzaniga', 'Aleix García', 'Sávio', 'Daley Blind', 'Yan Couto', 'Iván Martín', 'Eric García']","[7698423, 129727, 205635, 205978, 1411, 4574, 37527169, 970, 37341806, 21427729, 4545389]"
341,18847971,564,214,7980,Valencia,Atlético Madrid,3,0,"['Cristhian Mosquera', 'Mouctar Diakhaby', 'Sergi Canós', 'Javier Guerra', 'Hugo Duro', 'André Almeida', 'Thierry Correia', 'José Luis Gayà', 'Pepelu', 'Fran Pérez', 'Giorgi Mamardashvili']","[37592228, 96887, 5007, 37571011, 6970659, 162932, 540261, 186337, 187167, 23278664, 14685650]","['César Azpilicueta', 'Antoine Griezmann', 'Thomas Lemar', 'Jan Oblak', 'Marcos Llorente', 'Stefan Savić', 'Álvaro Morata', 'Axel Witsel', 'Mario Hermoso', 'Pablo Barrios', 'Rodrigo Riquelme']","[1330, 185658, 96247, 159276, 186795, 1367, 129660, 60270, 189124, 37423008, 4536517]"
342,18847970,564,3477,618,Villarreal,Almería,2,1,"['Matteo Gabbia', 'Raúl Albiol', 'Étienne Capoue', 'Gerard Moreno', 'Juan Foyth', 'Dani Parejo', 'Alexander Sørloth', 'Filip Jörgensen', 'Álex Baena', 'Yéremy Pino', 'Carlos Romero']","[518833, 129502, 1276, 186552, 335705, 1988, 25514, 23715941, 7698436, 24468970, 31626779]","['Edgar González', 'Lucas Robertone', 'Dion Lopy', 'Luis Javier Suárez', 'Adrián Embarba', 'Gonzalo Melero', 'Sergio Akieme', 'Sergio Arribas', 'Chumi', 'César Montes', 'Luís Maximiano']","[383556, 333499, 30446984, 240244, 186513, 189174, 187102, 37316507, 540184, 253701, 163199]"
343,18847969,564,3468,594,Real Madrid,Real Sociedad,2,1,"['Daniel Carvajal', 'David Alaba', 'Jude Bellingham', 'Toni Kroos', 'Rodrygo', 'Eduardo Camavinga', 'Joselu', 'Federico Valverde', 'Aurélien Tchouaméni', 'Fran García', 'Antonio Rüdiger', 'Kepa Arrizabalaga']","[31647, 31288, 37255840, 30289, 7346228, 23688922, 1468, 260862, 5270371, 537666, 31837, 186606]","['Álex Remiro', 'Martín Zubimendi', 'Igor Zubeldia', 'Ander Barrenetxea', 'Mikel Merino', 'Mikel Oyarzabal', 'Takefusa Kubo', 'Kieran Tierney', 'Hamari Traore', 'Brais Méndez', 'Robin Le Normand']","[187110, 530762, 187170, 27440827, 32710, 186932, 525790, 172960, 62181, 436921, 100580]"
344,18847968,564,106,459,Getafe,Osasuna,3,1,"['Djené', 'Domingos Duarte', 'Jaime Mata', 'David Soria', 'Juanmi Latasa', 'Diego Rico', 'José Ángel Carmona', 'Borja Mayoral', 'Nemanja Maksimović', 'Damián Suárez', 'Stefan Mitrović']","[63020, 160247, 188713, 186587, 25548783, 186954, 37402078, 32744, 135843, 185998, 32141]","['Sergio Herrera', 'Juan Cruz', 'David García', 'Chimy Ávila', 'Aimar Oroz', 'Kike Barja', 'Rubén Peña', 'Moi Gómez', 'Ante Budimir', 'Jorge Herrando', 'Iker Munoz']","[189296, 364986, 186877, 213486, 36085251, 188218, 186427, 186173, 34700, 16476323, 37371160]"
345,18847967,564,645,36,Mallorca,Celta de Vigo,1,0,"['Predrag Rajković', 'Matija Nastasić', 'Toni Lato', 'Siebe Van Der Heyden', 'Vedat Muriqi', 'Manu Morlanes', 'Sergi Darder', 'Samuel Costa', 'Dani Rodríguez', 'Pablo Maffeo', 'Martin Valjent']","[125413, 4091, 187210, 496663, 49353, 448342, 96740, 36481676, 380232, 2060, 132406]","['Carl Starfelt', 'Óscar Mingueza', 'Unai Núñez', 'Fran Beltrán', 'Iago Aspas', 'Iván Villar', 'Luca De La Torre', 'Jonathan Bamba', 'Jørgen Strand Larsen', 'Mihailo Ristić', 'Carlos Domínguez']","[190919, 537595, 447240, 189286, 800, 186961, 8333, 63179, 458682, 177766, 37543405]"
346,18847966,564,83,485,FC Barcelona,Real Betis,5,0,"['Marc-André ter Stegen', 'João Cancelo', 'Alejandro Balde', 'Gavi', 'Ferran Torres', 'Robert Lewandowski', 'João Félix', 'Andreas Christensen', 'Oriol Romeu', 'Frenkie de Jong', 'Jules Koundé']","[31284, 160956, 37316480, 37459030, 448389, 31000, 163152, 4460, 1505, 26536, 337394]","['Héctor Bellerín', 'Juan Miranda', 'Ayoze Pérez', 'Luiz Henrique', 'Willian José', 'Rui Silva', 'Alejandro Santillán', 'Marc Roca', 'Isco', 'Sergi Altimira', 'Chadi Riad']","[1899, 3510260, 1396, 37526008, 186680, 159382, 32399, 186922, 185972, 37533505, 37537937]"
347,18847965,564,13258,6827,Athletic Club,Cádiz,3,0,"['Unai Simón', 'Daniel Vivian', 'Aitor Paredes', 'Mikel Vesga', 'Álex Berenguer', 'Oihan Sancet', 'Iñaki Williams', 'Gorka Guruzeta', 'Iñigo Ruiz de Galarreta', 'Yuri Berchiche', 'Óscar de Marcos']","[187215, 3510288, 24081488, 186924, 187032, 22158925, 186801, 190168, 186063, 8204, 185272]","['Jeremías Ledesma', 'Fali', 'Rubén Alcaraz', 'Rubén Sobrino', 'Iván Alejo', 'Javier Hernández', 'Chris Ramos', 'Gonzalo Escalante', 'Iza Carcelén', 'Roger Martí', 'Luis Hernández']","[217194, 189156, 189061, 186945, 189290, 540248, 4925812, 132367, 189238, 185975, 1582]"
348,18847964,564,103,594,Granada,Real Sociedad,3,5,"['Raúl Fernández', 'Miguel Rubio', 'Lucas Boyé', 'José Callejón', 'Myrto Uzuni', 'Ignasi Miquel', 'Carlos Neva', 'Víctor Díaz', 'Sergio Ruiz Alonso', 'Gerard Gumbau', 'Bryan Zaragoza']","[185595, 16476247, 129862, 129500, 50835, 1474, 526803, 186946, 381785, 186710, 37544065]","['Álex Remiro', 'Martín Zubimendi', 'Igor Zubeldia', 'Ander Barrenetxea', 'Mikel Merino', 'Mikel Oyarzabal', 'Takefusa Kubo', 'Kieran Tierney', 'Hamari Traore', 'Brais Méndez', 'Robin Le Normand']","[187110, 530762, 187170, 27440827, 32710, 186932, 525790, 172960, 62181, 436921, 100580]"
349,18847963,564,3468,106,Real Madrid,Getafe,2,1,"['Daniel Carvajal', 'David Alaba', 'Jude Bellingham', 'Luka Modric', 'Rodrygo', 'Eduardo Camavinga', 'Joselu', 'Aurélien Tchouaméni', 'Fran García', 'Antonio Rüdiger', 'Kepa Arrizabalaga']","[31647, 31288, 37255840, 268, 7346228, 23688922, 1468, 5270371, 537666, 31837, 186606]","['Djené', 'Gastón Álvarez', 'Domingos Duarte', 'Carles Aleñá', 'David Soria', 'Juanmi Latasa', 'Omar Alderete', 'Borja Mayoral', 'Nemanja Maksimović', 'Damián Suárez', 'Stefan Mitrović']","[63020, 33561910, 160247, 187098, 186587, 25548783, 258137, 32744, 135843, 185998, 32141]"
350,18847962,564,459,83,Osasuna,FC Barcelona,1,1,"['Juan Cruz', 'Aimar Oroz', 'Jesús Areso', 'Aitor Fernández', 'Rubén García', 'Pablo Ibáñez Lumbreras', 'José Manuel Arnáiz', 'Raúl García', 'Alejandro Catena', 'Jorge Herrando', 'Iker Munoz']","[364986, 36085251, 2510665, 186123, 186329, 37249198, 189385, 35281051, 447278, 16476323, 37371160]","['Marc-André ter Stegen', 'Alejandro Balde', 'Gavi', 'Robert Lewandowski', 'Andreas Christensen', 'Oriol Romeu', 'Sergi Roberto', 'Frenkie de Jong', 'Ilkay Gündogan', 'Jules Koundé', 'Lamine Yamal']","[31284, 37316480, 37459030, 31000, 4460, 1505, 186039, 26536, 4842, 337394, 37656179]"
351,18847961,564,13258,645,Athletic Club,Mallorca,0,0,"['Unai Simón', 'Daniel Vivian', 'Aitor Paredes', 'Mikel Vesga', 'Oihan Sancet', 'Iñaki Williams', 'Nico Williams', 'Gorka Guruzeta', 'Íñigo Lekue', 'Iñigo Ruiz de Galarreta', 'Yuri Berchiche']","[187215, 3510288, 24081488, 186924, 22158925, 186801, 37297544, 190168, 186705, 186063, 8204]","['Predrag Rajković', 'Toni Lato', 'Siebe Van Der Heyden', 'Vedat Muriqi', 'Sergi Darder', 'Samuel Costa', 'Dani Rodríguez', 'Pablo Maffeo', 'Cyle Larin', 'Giovanni González', 'Martin Valjent']","[125413, 187210, 496663, 49353, 96740, 36481676, 380232, 2060, 262216, 260932, 132406]"
